latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
30.0,71.0,2021-03-16 18:00:00,295.5255,34.6,22.38,72.28,70.8,21.56
30.0,71.0,2021-03-17 00:00:00,292.5399,42.4,19.39,66.9,65.3,18.5
30.0,71.0,2021-03-17 06:00:00,305.65186,19.2,32.5,90.5,86.7,30.39
30.0,71.0,2021-03-17 12:00:00,307.7,10.7,34.55,94.19,89.0,31.67
30.0,71.0,2021-03-17 18:00:00,294.13193,27.5,20.98,69.77,67.7,19.83
30.0,71.0,2021-03-18 00:00:00,292.3993,32.8,19.25,66.65,64.6,18.11
30.0,71.0,2021-03-18 06:00:00,304.5683,17.7,31.42,88.55,84.8,29.33
30.0,71.0,2021-03-18 12:00:00,307.39255,14.6,34.24,93.64,89.3,31.83
30.0,71.0,2021-03-18 18:00:00,296.18484,29.4,23.03,73.46,71.9,22.17
30.0,71.0,2021-03-19 00:00:00,291.50607,55.0,18.36,65.04,63.8,17.67
30.0,71.0,2021-03-19 06:00:00,304.93893,23.8,31.79,89.22,86.0,30.0
30.0,71.0,2021-03-19 12:00:00,308.1,15.3,34.95,94.91,90.6,32.56
30.0,71.0,2021-03-19 18:00:00,295.37555,35.2,22.23,72.01,70.6,21.44
30.0,71.0,2021-03-20 00:00:00,292.094,46.3,18.94,66.1,64.6,18.11
30.0,71.0,2021-03-20 06:00:00,306.73407,19.0,33.58,92.45,88.6,31.44
30.0,71.0,2021-03-20 12:00:00,309.00003,12.7,35.85,96.53,91.8,33.22
30.0,71.0,2021-03-20 18:00:00,297.73163,25.7,24.58,76.25,74.8,23.78
30.0,71.0,2021-03-21 00:00:00,293.00403,59.7,19.85,67.74,67.0,19.44
30.0,71.0,2021-03-21 06:00:00,301.81,32.0,28.66,83.59,81.9,27.72
30.0,71.0,2021-03-21 12:00:00,305.5823,23.1,32.43,90.38,87.1,30.61
30.0,71.0,2021-03-21 18:00:00,292.63354,67.3,19.48,67.07,66.6,19.22
30.0,71.0,2021-03-22 00:00:00,291.94437,78.2,18.79,65.83,65.8,18.78
30.0,71.0,2021-03-22 06:00:00,298.71204,48.2,25.56,78.01,77.8,25.44
30.0,71.0,2021-03-22 12:00:00,301.1294,35.3,27.98,82.36,81.2,27.33
30.0,71.0,2021-03-22 18:00:00,291.40018,80.4,18.25,64.85,64.8,18.22
30.0,71.0,2021-03-23 00:00:00,288.2058,92.5,15.06,59.1,59.1,15.06
30.0,71.0,2021-03-23 06:00:00,296.12698,48.1,22.98,73.36,72.7,22.61
30.0,71.0,2021-03-23 12:00:00,301.3401,26.7,28.19,82.74,80.8,27.11
30.0,71.0,2021-03-23 18:00:00,291.19086,67.8,18.04,64.47,63.8,17.67
30.0,71.0,2021-03-24 00:00:00,288.33606,72.9,15.19,59.33,58.4,14.67
30.0,71.0,2021-03-24 06:00:00,297.16107,41.4,24.01,75.22,74.4,23.56
30.0,71.0,2021-03-24 12:00:00,299.85504,32.9,26.71,80.07,79.3,26.28
30.0,71.0,2021-03-24 18:00:00,293.3368,49.4,20.19,68.34,67.2,19.56
30.0,71.0,2021-03-25 00:00:00,290.6662,56.6,17.52,63.53,62.2,16.78
30.0,71.0,2021-03-25 06:00:00,300.37042,29.8,27.22,81.0,79.8,26.56
30.0,71.0,2021-03-25 12:00:00,304.4045,21.6,31.25,88.26,84.9,29.39
30.0,71.0,2021-03-25 18:00:00,296.89508,35.6,23.75,74.74,73.6,23.11
30.0,71.0,2021-03-26 00:00:00,293.70282,39.4,20.55,69.0,67.5,19.72
30.0,71.0,2021-03-26 06:00:00,303.63657,24.2,30.49,86.88,83.9,28.83
30.0,71.0,2021-03-26 12:00:00,308.7801,17.0,35.63,96.13,92.1,33.39
30.0,71.0,2021-03-26 18:00:00,299.04404,25.8,25.89,78.61,77.4,25.22
30.0,71.0,2021-03-27 00:00:00,294.9838,40.7,21.83,71.3,70.0,21.11
30.0,71.0,2021-03-27 06:00:00,306.23224,20.6,33.08,91.55,87.9,31.06
30.0,71.0,2021-03-27 12:00:00,310.7921,12.8,37.64,99.76,95.0,35.0
30.0,71.0,2021-03-27 18:00:00,300.74075,20.8,27.59,81.66,79.7,26.5
30.0,71.0,2021-03-28 00:00:00,297.1381,23.4,23.99,75.18,73.5,23.06
30.0,71.0,2021-03-28 06:00:00,306.62216,17.9,33.47,92.25,88.3,31.28
30.0,71.0,2021-03-28 12:00:00,311.41162,11.9,38.26,100.87,95.8,35.44
30.0,71.0,2021-03-28 18:00:00,302.9042,14.9,29.75,85.56,82.3,27.94
30.0,71.0,2021-03-29 00:00:00,297.78284,23.9,24.63,76.34,74.8,23.78
30.0,71.0,2021-03-29 06:00:00,313.41293,4.9,40.26,104.47,96.4,35.78
30.0,71.0,2021-03-29 12:00:00,313.9,4.8,40.75,105.35,97.1,36.17
30.0,71.0,2021-03-29 18:00:00,302.18146,10.2,29.03,84.26,80.9,27.17
30.0,71.0,2021-03-30 00:00:00,299.79984,7.8,26.65,79.97,78.0,25.56
30.0,71.0,2021-03-30 06:00:00,309.15976,2.6,36.01,96.82,89.3,31.83
30.0,71.0,2021-03-30 12:00:00,311.06946,2.1,37.92,100.26,92.0,33.33
30.0,71.0,2021-03-30 18:00:00,301.5583,6.2,28.41,83.13,79.6,26.44
30.0,71.0,2021-03-31 00:00:00,294.75156,11.7,21.6,70.88,68.2,20.11
30.0,71.0,2021-03-31 06:00:00,306.43073,6.5,33.28,91.91,86.1,30.06
30.0,71.0,2021-03-31 12:00:00,310.3196,2.7,37.17,98.91,91.0,32.78
30.0,71.0,2021-03-31 18:00:00,298.5738,6.0,25.42,77.76,75.5,24.17
30.0,71.0,2021-04-01 00:00:00,295.6349,10.8,22.48,72.47,69.9,21.06
30.0,71.0,2021-04-01 06:00:00,309.10004,4.3,35.95,96.71,89.5,31.94
30.0,71.0,2021-04-01 12:00:00,309.73355,4.6,36.58,97.85,90.5,32.5
30.0,71.0,2021-04-01 18:00:00,297.47247,9.8,24.32,75.78,73.5,23.06
30.0,71.0,2021-04-02 00:00:00,294.9147,11.0,21.76,71.18,68.5,20.28
30.0,71.0,2021-04-02 06:00:00,307.20987,6.6,34.06,93.31,87.2,30.67
30.0,71.0,2021-04-02 12:00:00,310.72156,5.2,37.57,99.63,92.2,33.44
30.0,71.0,2021-04-02 18:00:00,297.5219,8.4,24.37,75.87,73.6,23.11
30.0,71.0,2021-04-03 00:00:00,291.8939,12.4,18.74,65.74,62.6,17.0
30.0,71.0,2021-04-03 06:00:00,304.6224,4.8,31.47,88.65,83.4,28.56
30.0,71.0,2021-04-03 12:00:00,308.30746,4.6,35.16,95.28,88.3,31.28
30.0,71.0,2021-04-03 18:00:00,297.84482,8.2,24.69,76.45,74.2,23.44
30.0,71.0,2021-04-04 00:00:00,293.6147,10.5,20.46,68.84,65.9,18.83
30.0,71.0,2021-04-04 06:00:00,305.62738,5.1,32.48,90.46,84.8,29.33
30.0,71.0,2021-04-04 12:00:00,309.92136,4.6,36.77,98.19,90.8,32.67
30.0,71.0,2021-04-04 18:00:00,298.52277,10.0,25.37,77.67,75.6,24.22
30.0,71.0,2021-04-05 00:00:00,296.39426,22.9,23.24,73.84,72.0,22.22
30.0,71.0,2021-04-05 06:00:00,305.17554,15.1,32.03,89.65,85.7,29.83
30.0,71.0,2021-04-05 12:00:00,306.8,15.1,33.65,92.57,88.3,31.28
30.0,71.0,2021-04-05 18:00:00,297.76956,35.8,24.62,76.32,75.3,24.06
30.0,71.0,2021-04-06 00:00:00,297.71338,34.6,24.56,76.21,75.2,24.0
30.0,71.0,2021-04-06 06:00:00,305.7285,20.9,32.58,90.64,87.1,30.61
30.0,71.0,2021-04-06 12:00:00,294.91425,58.8,21.76,71.18,70.8,21.56
30.0,71.0,2021-04-06 18:00:00,292.5285,69.5,19.38,66.88,66.5,19.17
30.0,71.0,2021-04-07 00:00:00,289.90567,66.8,16.76,62.16,61.2,16.22
30.0,71.0,2021-04-07 06:00:00,301.4706,27.6,28.32,82.98,81.0,27.22
30.0,71.0,2021-04-07 12:00:00,305.61496,14.5,32.46,90.44,86.3,30.17
30.0,71.0,2021-04-07 18:00:00,296.68506,32.4,23.54,74.36,73.0,22.78
30.0,71.0,2021-04-08 00:00:00,293.6,38.3,20.45,68.81,67.2,19.56
30.0,71.0,2021-04-08 06:00:00,303.74213,19.4,30.59,87.07,83.7,28.72
30.0,71.0,2021-04-08 12:00:00,307.86823,8.5,34.72,94.49,88.6,31.44
30.0,71.0,2021-04-08 18:00:00,298.61078,17.3,25.46,77.83,76.1,24.5
30.0,71.0,2021-04-09 00:00:00,293.81497,31.5,20.66,69.2,67.3,19.61
30.0,71.0,2021-04-09 06:00:00,304.40295,13.8,31.25,88.26,84.5,29.17
30.0,71.0,2021-04-09 12:00:00,308.10004,8.7,34.95,94.91,89.0,31.67
30.0,71.0,2021-04-09 18:00:00,299.9,17.3,26.75,80.15,78.7,25.94
30.0,71.0,2021-04-10 00:00:00,295.4441,22.0,22.29,72.13,70.1,21.17
30.0,71.0,2021-04-10 06:00:00,306.4021,11.3,33.25,91.85,87.1,30.61
30.0,71.0,2021-04-10 12:00:00,310.13165,7.0,36.98,98.57,91.8,33.22
30.0,71.0,2021-04-10 18:00:00,301.4313,11.2,28.28,82.91,80.0,26.67
30.0,71.0,2021-04-11 00:00:00,296.9979,15.2,23.85,74.93,72.8,22.67
30.0,71.0,2021-04-11 06:00:00,308.15448,9.2,35.0,95.01,89.2,31.78
30.0,71.0,2021-04-11 12:00:00,311.76108,5.9,38.61,101.5,94.1,34.5
30.0,71.0,2021-04-11 18:00:00,301.26138,13.6,28.11,82.6,80.1,26.72
30.0,71.0,2021-04-12 00:00:00,295.80652,43.0,22.66,72.78,71.8,22.11
30.0,71.0,2021-04-12 06:00:00,307.49228,15.9,34.34,93.82,89.6,32.0
30.0,71.0,2021-04-12 12:00:00,310.7508,10.7,37.6,99.68,94.1,34.5
30.0,71.0,2021-04-12 18:00:00,302.795,20.8,29.65,85.36,82.4,28.0
30.0,71.0,2021-04-13 00:00:00,297.38568,34.5,24.24,75.62,74.5,23.61
30.0,71.0,2021-04-13 06:00:00,308.1322,16.1,34.98,94.97,90.8,32.67
30.0,71.0,2021-04-13 12:00:00,311.8935,8.6,38.74,101.74,95.3,35.17
30.0,71.0,2021-04-13 18:00:00,304.3,17.0,31.15,88.07,84.4,29.11
30.0,71.0,2021-04-14 00:00:00,298.38507,25.1,25.24,77.42,76.0,24.44
30.0,71.0,2021-04-14 06:00:00,309.57684,13.4,36.43,97.57,93.0,33.89
30.0,71.0,2021-04-14 12:00:00,311.61688,9.5,38.47,101.24,95.1,35.06
30.0,71.0,2021-04-14 18:00:00,300.98834,23.7,27.84,82.11,80.1,26.72
30.0,71.0,2021-04-15 00:00:00,298.0,40.9,24.85,76.73,76.0,24.44
30.0,71.0,2021-04-15 06:00:00,307.623,19.2,34.47,94.05,90.3,32.39
30.0,71.0,2021-04-15 12:00:00,309.87076,12.0,36.72,98.1,93.0,33.89
30.0,71.0,2021-04-15 18:00:00,297.3174,46.5,24.17,75.5,74.9,23.83
30.0,71.0,2021-04-16 00:00:00,295.66766,56.9,22.52,72.53,72.2,22.33
30.0,71.0,2021-04-16 06:00:00,300.4637,40.0,27.31,81.16,80.8,27.11
30.0,71.0,2021-04-16 12:00:00,301.37006,34.0,28.22,82.8,81.4,27.44
30.0,71.0,2021-04-16 18:00:00,295.0,55.2,21.85,71.33,70.8,21.56
30.0,71.0,2021-04-17 00:00:00,291.92343,63.9,18.77,65.79,65.1,18.39
30.0,71.0,2021-04-17 06:00:00,302.13168,31.9,28.98,84.17,82.4,28.0
30.0,71.0,2021-04-17 12:00:00,306.96338,22.6,33.81,92.86,89.6,32.0
30.0,71.0,2021-04-17 18:00:00,299.72003,30.6,26.57,79.83,79.0,26.11
30.0,71.0,2021-04-18 00:00:00,294.85797,51.1,21.71,71.07,70.3,21.28
30.0,71.0,2021-04-18 06:00:00,305.45108,25.8,32.3,90.14,87.3,30.72
30.0,71.0,2021-04-18 12:00:00,309.12665,16.0,35.98,96.76,92.6,33.67
30.0,71.0,2021-04-18 18:00:00,299.6772,37.2,26.53,79.75,79.2,26.22
30.0,71.0,2021-04-19 00:00:00,296.50278,46.2,23.35,74.03,73.3,22.94
30.0,71.0,2021-04-19 06:00:00,306.50665,22.3,33.36,92.04,88.7,31.5
30.0,71.0,2021-04-19 12:00:00,309.2674,13.8,36.12,97.01,92.5,33.61
30.0,71.0,2021-04-19 18:00:00,302.53647,24.4,29.39,84.9,82.2,27.89
30.0,71.0,2021-04-20 00:00:00,297.6,43.5,24.45,76.01,75.4,24.11
30.0,71.0,2021-04-20 06:00:00,298.5,43.8,25.35,77.63,77.2,25.11
30.0,71.0,2021-04-20 12:00:00,295.27252,57.4,22.12,71.82,71.4,21.89
30.0,71.0,2021-04-20 18:00:00,293.96826,58.6,20.82,69.47,68.9,20.5
30.0,71.0,2021-04-21 00:00:00,291.14877,76.2,18.0,64.4,64.1,17.83
30.0,71.0,2021-04-21 06:00:00,300.90002,33.3,27.75,81.95,80.7,27.06
30.0,71.0,2021-04-21 12:00:00,305.7996,18.5,32.65,90.77,86.9,30.5
30.0,71.0,2021-04-21 18:00:00,299.25864,29.0,26.11,79.0,78.0,25.56
30.0,71.0,2021-04-22 00:00:00,297.19998,37.5,24.05,75.29,74.3,23.5
30.0,71.0,2021-04-22 06:00:00,306.7706,21.1,33.62,92.52,89.0,31.67
30.0,71.0,2021-04-22 12:00:00,309.67603,12.8,36.53,97.75,93.0,33.89
30.0,71.0,2021-04-22 18:00:00,300.21124,22.3,27.06,80.71,79.5,26.39
30.0,71.0,2021-04-23 00:00:00,295.9555,46.8,22.81,73.05,72.3,22.39
30.0,71.0,2021-04-23 06:00:00,302.6147,33.1,29.46,85.04,83.3,28.5
30.0,71.0,2021-04-23 12:00:00,306.08533,13.9,32.94,91.28,87.1,30.61
30.0,71.0,2021-04-23 18:00:00,298.05078,20.6,24.9,76.82,75.2,24.0
30.0,71.0,2021-04-24 00:00:00,294.56543,30.1,21.42,70.55,68.7,20.39
30.0,71.0,2021-04-24 06:00:00,305.3103,14.9,32.16,89.89,85.9,29.94
30.0,71.0,2021-04-24 12:00:00,308.80746,12.0,35.66,96.18,91.2,32.89
30.0,71.0,2021-04-24 18:00:00,300.52243,16.5,27.37,81.27,79.9,26.61
30.0,71.0,2021-04-25 00:00:00,296.62033,21.0,23.47,74.25,72.4,22.44
30.0,71.0,2021-04-25 06:00:00,309.82,12.1,36.67,98.01,93.0,33.89
30.0,71.0,2021-04-25 12:00:00,312.68326,9.9,39.53,103.16,97.2,36.22
30.0,71.0,2021-04-25 18:00:00,303.62494,16.4,30.47,86.85,83.4,28.56
30.0,71.0,2021-04-26 00:00:00,299.26364,21.8,26.11,79.0,77.6,25.33
30.0,71.0,2021-04-26 06:00:00,311.68994,10.4,38.54,101.37,95.6,35.33
30.0,71.0,2021-04-26 12:00:00,314.08276,7.4,40.93,105.68,98.5,36.94
30.0,71.0,2021-04-26 18:00:00,306.0111,10.4,32.86,91.15,86.3,30.17
30.0,71.0,2021-04-27 00:00:00,301.13843,13.1,27.99,82.38,79.9,26.61
30.0,71.0,2021-04-27 06:00:00,313.49088,8.8,40.34,104.61,98.1,36.72
30.0,71.0,2021-04-27 12:00:00,315.63425,6.3,42.48,108.47,100.6,38.11
30.0,71.0,2021-04-27 18:00:00,305.65228,9.9,32.5,90.5,85.7,29.83
30.0,71.0,2021-04-28 00:00:00,303.8334,12.6,30.68,87.23,83.5,28.61
30.0,71.0,2021-04-28 06:00:00,313.87354,8.6,40.72,105.3,98.7,37.06
30.0,71.0,2021-04-28 12:00:00,315.9,6.9,42.75,108.95,101.4,38.56
30.0,71.0,2021-04-28 18:00:00,306.4611,14.2,33.31,91.96,87.7,30.94
30.0,71.0,2021-04-29 00:00:00,302.00775,27.3,28.86,83.94,81.7,27.61
30.0,71.0,2021-04-29 06:00:00,313.4706,10.8,40.32,104.58,99.1,37.28
30.0,71.0,2021-04-29 12:00:00,314.87018,7.8,41.72,107.1,100.1,37.83
30.0,71.0,2021-04-29 18:00:00,306.1,14.0,32.95,91.31,87.1,30.61
30.0,71.0,2021-04-30 00:00:00,301.7317,26.3,28.58,83.45,81.3,27.39
30.0,71.0,2021-04-30 06:00:00,312.63843,13.0,39.49,103.08,98.6,37.0
30.0,71.0,2021-04-30 12:00:00,313.49252,10.9,40.34,104.62,99.2,37.33
30.0,71.0,2021-04-30 18:00:00,304.58502,21.4,31.44,88.58,85.2,29.56
30.0,71.0,2021-05-01 00:00:00,301.29022,30.4,28.14,82.65,81.0,27.22
30.0,71.0,2021-05-01 06:00:00,311.6,17.3,38.45,101.21,98.0,36.67
30.0,71.0,2021-05-01 12:00:00,311.50946,15.1,38.36,101.05,97.0,36.11
30.0,71.0,2021-05-01 18:00:00,303.40744,28.2,30.26,86.46,84.0,28.89
30.0,71.0,2021-05-02 00:00:00,300.4123,35.9,27.26,81.07,80.3,26.83
30.0,71.0,2021-05-02 06:00:00,312.0294,16.1,38.88,101.98,98.5,36.94
30.0,71.0,2021-05-02 12:00:00,307.30685,23.6,34.16,93.48,90.5,32.5
30.0,71.0,2021-05-02 18:00:00,302.92932,30.4,29.78,85.6,83.4,28.56
30.0,71.0,2021-05-03 00:00:00,300.75385,33.7,27.6,81.69,80.6,27.0
30.0,71.0,2021-05-03 06:00:00,311.39044,13.8,38.24,100.83,96.4,35.78
30.0,71.0,2021-05-03 12:00:00,312.9389,12.3,39.79,103.62,98.8,37.11
30.0,71.0,2021-05-03 18:00:00,305.30017,19.3,32.15,89.87,86.1,30.06
30.0,71.0,2021-05-04 00:00:00,303.11398,25.5,29.96,85.94,83.2,28.44
30.0,71.0,2021-05-04 06:00:00,312.7,13.9,39.55,103.19,99.0,37.22
30.0,71.0,2021-05-04 12:00:00,310.60004,17.5,37.45,99.41,95.9,35.5
30.0,71.0,2021-05-04 18:00:00,303.09665,30.1,29.95,85.9,83.7,28.72
30.0,71.0,2021-05-05 00:00:00,300.33423,37.0,27.18,80.93,80.3,26.83
30.0,71.0,2021-05-05 06:00:00,309.92447,21.1,36.77,98.19,95.6,35.33
30.0,71.0,2021-05-05 12:00:00,312.8489,12.7,39.7,103.46,98.9,37.17
30.0,71.0,2021-05-05 18:00:00,303.25146,34.1,30.1,86.18,84.5,29.17
30.0,71.0,2021-05-06 00:00:00,302.80988,33.6,29.66,85.39,83.7,28.72
30.0,71.0,2021-05-06 06:00:00,301.5834,40.8,28.43,83.18,82.6,28.11
30.0,71.0,2021-05-06 12:00:00,309.3417,17.7,36.19,97.15,93.4,34.11
30.0,71.0,2021-05-06 18:00:00,301.84256,37.9,28.69,83.65,82.6,28.11
30.0,71.0,2021-05-07 00:00:00,299.3,42.0,26.15,79.07,78.7,25.94
30.0,71.0,2021-05-07 06:00:00,308.17004,21.9,35.02,95.04,92.0,33.33
30.0,71.0,2021-05-07 12:00:00,310.73468,17.5,37.58,99.65,96.2,35.67
30.0,71.0,2021-05-07 18:00:00,305.6683,23.5,32.52,90.53,87.3,30.72
30.0,71.0,2021-05-08 00:00:00,302.66107,28.5,29.51,85.12,82.8,28.22
30.0,71.0,2021-05-08 06:00:00,312.12216,14.6,38.97,102.15,98.1,36.72
30.0,71.0,2021-05-08 12:00:00,313.68964,9.7,40.54,104.97,98.9,37.17
30.0,71.0,2021-05-08 18:00:00,306.87784,18.0,33.73,92.71,88.7,31.5
30.0,71.0,2021-05-09 00:00:00,303.4416,25.5,30.29,86.52,83.7,28.72
30.0,71.0,2021-05-09 06:00:00,312.82944,13.5,39.68,103.42,99.2,37.33
30.0,71.0,2021-05-09 12:00:00,315.09225,9.3,41.94,107.5,101.3,38.5
30.0,71.0,2021-05-09 18:00:00,307.56372,16.3,34.41,93.94,89.8,32.11
30.0,71.0,2021-05-10 00:00:00,303.5543,26.5,30.4,86.73,84.0,28.89
30.0,71.0,2021-05-10 06:00:00,312.95844,16.8,39.81,103.66,100.8,38.22
30.0,71.0,2021-05-10 12:00:00,310.8638,17.1,37.71,99.88,96.3,35.72
30.0,71.0,2021-05-10 18:00:00,306.16647,20.6,33.02,91.43,87.8,31.0
30.0,71.0,2021-05-11 00:00:00,302.14633,29.2,29.0,84.19,82.1,27.83
30.0,71.0,2021-05-11 06:00:00,312.37335,16.8,39.22,102.6,99.5,37.5
30.0,71.0,2021-05-11 12:00:00,310.85126,19.7,37.7,99.86,97.2,36.22
30.0,71.0,2021-05-11 18:00:00,303.36047,34.7,30.21,86.38,84.8,29.33
30.0,71.0,2021-05-12 00:00:00,302.14615,33.8,29.0,84.19,82.6,28.11
30.0,71.0,2021-05-12 06:00:00,310.83734,21.2,37.69,99.84,97.7,36.5
30.0,71.0,2021-05-12 12:00:00,314.24887,9.7,41.1,105.98,99.9,37.72
30.0,71.0,2021-05-12 18:00:00,303.5292,33.2,30.38,86.68,84.9,29.39
30.0,71.0,2021-05-13 00:00:00,301.24545,37.1,28.1,82.57,81.6,27.56
30.0,71.0,2021-05-13 06:00:00,310.7091,22.5,37.56,99.61,97.9,36.61
30.0,71.0,2021-05-13 12:00:00,312.52917,17.4,39.38,102.88,100.1,37.83
30.0,71.0,2021-05-13 18:00:00,302.92532,42.3,29.78,85.6,85.5,29.72
30.0,71.0,2021-05-14 00:00:00,299.45013,50.6,26.3,79.34,79.4,26.33
30.0,71.0,2021-05-14 06:00:00,308.62448,29.8,35.47,95.85,95.6,35.33
30.0,71.0,2021-05-14 12:00:00,312.5701,17.1,39.42,102.96,100.1,37.83
30.0,71.0,2021-05-14 18:00:00,302.81036,35.6,29.66,85.39,84.0,28.89
30.0,71.0,2021-05-15 00:00:00,299.9389,43.2,26.79,80.22,80.0,26.67
30.0,71.0,2021-05-15 06:00:00,309.66107,23.1,36.51,97.72,95.6,35.33
30.0,71.0,2021-05-15 12:00:00,312.07886,20.4,38.93,102.07,100.4,38.0
30.0,71.0,2021-05-15 18:00:00,302.14893,45.2,29.0,84.2,84.4,29.11
30.0,71.0,2021-05-16 00:00:00,300.00177,48.8,26.85,80.33,81.0,27.22
30.0,71.0,2021-05-16 06:00:00,308.06335,27.9,34.91,94.84,93.4,34.11
30.0,71.0,2021-05-16 12:00:00,311.51132,22.3,38.36,101.05,99.9,37.72
30.0,71.0,2021-05-16 18:00:00,303.7489,35.3,30.6,87.08,85.7,29.83
30.0,71.0,2021-05-17 00:00:00,301.22592,40.5,28.08,82.54,82.0,27.78
30.0,71.0,2021-05-17 06:00:00,309.9665,20.9,36.82,98.27,95.6,35.33
30.0,71.0,2021-05-17 12:00:00,312.86652,15.9,39.72,103.49,100.2,37.89
30.0,71.0,2021-05-17 18:00:00,306.87555,24.5,33.73,92.71,89.9,32.17
30.0,71.0,2021-05-18 00:00:00,304.35675,31.9,31.21,88.17,86.3,30.17
30.0,71.0,2021-05-18 06:00:00,311.94614,18.1,38.8,101.83,99.1,37.28
30.0,71.0,2021-05-18 12:00:00,308.33734,31.9,35.19,95.34,95.7,35.39
30.0,71.0,2021-05-18 18:00:00,304.64545,32.1,31.5,88.69,86.9,30.5
30.0,71.0,2021-05-19 00:00:00,301.62857,37.8,28.48,83.26,82.3,27.94
30.0,71.0,2021-05-19 06:00:00,309.518,21.3,36.37,97.46,94.7,34.83
30.0,71.0,2021-05-19 12:00:00,311.92444,17.9,38.77,101.79,98.9,37.17
30.0,71.0,2021-05-19 18:00:00,306.1124,28.9,32.96,91.33,89.2,31.78
30.0,71.0,2021-05-20 00:00:00,301.4497,43.6,28.3,82.94,82.8,28.22
30.0,71.0,2021-05-20 06:00:00,310.97424,22.2,37.82,100.08,98.5,36.94
30.0,71.0,2021-05-20 12:00:00,315.00964,13.9,41.86,107.35,103.9,39.94
30.0,71.0,2021-05-20 18:00:00,308.38025,17.9,35.23,95.41,91.5,33.06
30.0,71.0,2021-05-21 00:00:00,303.19037,32.9,30.04,86.07,84.2,29.0
30.0,71.0,2021-05-21 06:00:00,310.00494,18.9,36.85,98.34,95.1,35.06
30.0,71.0,2021-05-21 12:00:00,312.32443,14.3,39.17,102.51,98.4,36.89
30.0,71.0,2021-05-21 18:00:00,306.50497,17.9,33.35,92.04,88.1,31.17
30.0,71.0,2021-05-22 00:00:00,302.13623,45.5,28.99,84.18,84.4,29.11
30.0,71.0,2021-05-22 06:00:00,312.72125,16.2,39.57,103.23,100.0,37.78
30.0,71.0,2021-05-22 12:00:00,299.131,47.2,25.98,78.77,78.6,25.89
30.0,71.0,2021-05-22 18:00:00,300.11255,48.3,26.96,80.53,81.1,27.28
30.0,71.0,2021-05-23 00:00:00,298.6834,45.0,25.53,77.96,77.6,25.33
30.0,71.0,2021-05-23 06:00:00,305.0982,31.7,31.95,89.51,87.7,30.94
30.0,71.0,2021-05-23 12:00:00,308.71954,24.2,35.57,96.03,93.8,34.33
30.0,71.0,2021-05-23 18:00:00,305.15195,33.5,32.0,89.6,88.3,31.28
30.0,71.0,2021-05-24 00:00:00,302.6,43.2,29.45,85.01,84.9,29.39
30.0,71.0,2021-05-24 06:00:00,309.11044,29.3,35.96,96.73,96.7,35.94
30.0,71.0,2021-05-24 12:00:00,312.32608,16.2,39.18,102.52,99.1,37.28
30.0,71.0,2021-05-24 18:00:00,308.2211,22.8,35.07,95.13,92.3,33.5
30.0,71.0,2021-05-25 00:00:00,304.55096,33.6,31.4,88.52,87.0,30.56
30.0,71.0,2021-05-25 06:00:00,311.96106,19.4,38.81,101.86,99.7,37.61
30.0,71.0,2021-05-25 12:00:00,314.91003,10.7,41.76,107.17,101.8,38.78
30.0,71.0,2021-05-25 18:00:00,309.42938,17.0,36.28,97.3,93.4,34.11
30.0,71.0,2021-05-26 00:00:00,305.10785,25.1,31.96,89.52,86.5,30.28
30.0,71.0,2021-05-26 06:00:00,313.6087,14.5,40.46,104.83,101.2,38.44
30.0,71.0,2021-05-26 12:00:00,316.7934,9.2,43.64,110.56,104.5,40.28
30.0,71.0,2021-05-26 18:00:00,309.86676,15.1,36.72,98.09,93.8,34.33
30.0,71.0,2021-05-27 00:00:00,305.9006,22.0,32.75,90.95,87.5,30.83
30.0,71.0,2021-05-27 06:00:00,314.99417,12.0,41.84,107.32,102.7,39.28
30.0,71.0,2021-05-27 12:00:00,318.47995,5.7,45.33,113.59,105.3,40.72
30.0,71.0,2021-05-27 18:00:00,311.68002,9.5,38.53,101.35,95.2,35.11
30.0,71.0,2021-05-28 00:00:00,307.45343,16.1,34.3,93.75,89.5,31.94
30.0,71.0,2021-05-28 06:00:00,316.95758,10.2,43.81,110.85,105.5,40.83
30.0,71.0,2021-05-28 12:00:00,316.71674,11.3,43.57,110.42,105.8,41.0
30.0,71.0,2021-05-28 18:00:00,311.04047,15.3,37.89,100.2,96.2,35.67
30.0,71.0,2021-05-29 00:00:00,307.6307,20.5,34.48,94.07,90.6,32.56
30.0,71.0,2021-05-29 06:00:00,317.9096,9.7,44.76,112.57,107.1,41.72
30.0,71.0,2021-05-29 12:00:00,316.77335,12.7,43.62,110.52,106.9,41.61
30.0,71.0,2021-05-29 18:00:00,311.2956,16.8,38.15,100.66,97.1,36.17
30.0,71.0,2021-05-30 00:00:00,307.00568,20.9,33.86,92.94,89.4,31.89
30.0,71.0,2021-05-30 06:00:00,317.31467,10.1,44.16,111.5,106.2,41.22
30.0,71.0,2021-05-30 12:00:00,319.2147,6.6,46.06,114.92,107.1,41.72
30.0,71.0,2021-05-30 18:00:00,310.62775,14.5,37.48,99.46,95.1,35.06
30.0,71.0,2021-05-31 00:00:00,306.33734,32.1,33.19,91.74,90.6,32.56
30.0,71.0,2021-05-31 06:00:00,317.62192,12.6,44.47,112.05,108.7,42.61
