latitude,longitude,valid_time,t2m,rh,t2m_cel,t2m_fah,hi_fah,hi_cel
25.0,67.0,2022-02-11 18:00:00,293.53543,49.7,20.39,68.69,67.6,19.78
25.0,67.0,2022-02-12 00:00:00,291.65225,54.7,18.5,65.3,64.1,17.83
25.0,67.0,2022-02-12 06:00:00,297.52374,32.1,24.37,75.87,74.7,23.72
25.0,67.0,2022-02-12 12:00:00,297.41687,33.1,24.27,75.68,74.5,23.61
25.0,67.0,2022-02-12 18:00:00,293.22714,56.7,20.08,68.14,67.3,19.61
25.0,67.0,2022-02-13 00:00:00,291.8726,61.5,18.72,65.7,64.9,18.28
25.0,67.0,2022-02-13 06:00:00,296.78906,38.7,23.64,74.55,73.5,23.06
25.0,67.0,2022-02-13 12:00:00,296.5273,40.7,23.38,74.08,73.1,22.83
25.0,67.0,2022-02-13 18:00:00,292.92743,63.3,19.78,67.6,67.0,19.44
25.0,67.0,2022-02-14 00:00:00,291.37778,67.2,18.23,64.81,64.1,17.83
25.0,67.0,2022-02-14 06:00:00,296.14197,46.2,22.99,73.39,72.6,22.56
25.0,67.0,2022-02-14 12:00:00,298.45834,39.5,25.31,77.56,76.9,24.94
25.0,67.0,2022-02-14 18:00:00,293.38962,67.9,20.24,68.43,68.2,20.11
25.0,67.0,2022-02-15 00:00:00,291.80438,70.4,18.65,65.58,65.1,18.39
25.0,67.0,2022-02-15 06:00:00,298.04022,32.0,24.89,76.8,75.7,24.28
25.0,67.0,2022-02-15 12:00:00,299.4904,29.9,26.34,79.41,78.5,25.83
25.0,67.0,2022-02-15 18:00:00,294.61066,63.6,21.46,70.63,70.4,21.33
25.0,67.0,2022-02-16 00:00:00,292.77878,71.7,19.63,67.33,67.1,19.5
25.0,67.0,2022-02-16 06:00:00,298.71362,37.5,25.56,78.01,77.3,25.17
25.0,67.0,2022-02-16 12:00:00,299.82803,31.8,26.68,80.02,79.2,26.22
25.0,67.0,2022-02-16 18:00:00,295.21246,50.3,22.06,71.71,70.9,21.61
25.0,67.0,2022-02-17 00:00:00,293.117,62.9,19.97,67.94,67.4,19.67
25.0,67.0,2022-02-17 06:00:00,298.9648,35.0,25.81,78.47,77.7,25.39
25.0,67.0,2022-02-17 12:00:00,299.1823,24.6,26.03,78.86,77.6,25.33
25.0,67.0,2022-02-17 18:00:00,294.26044,66.0,21.11,70.0,69.8,21.0
25.0,67.0,2022-02-18 00:00:00,292.81094,75.9,19.66,67.39,67.4,19.67
25.0,67.0,2022-02-18 06:00:00,298.50565,31.9,25.36,77.64,76.6,24.78
25.0,67.0,2022-02-18 12:00:00,299.41974,30.5,26.27,79.29,78.4,25.78
25.0,67.0,2022-02-18 18:00:00,294.899,59.6,21.75,71.15,70.8,21.56
25.0,67.0,2022-02-19 00:00:00,292.95264,64.4,19.8,67.64,67.1,19.5
25.0,67.0,2022-02-19 06:00:00,300.78156,16.1,27.63,81.74,79.5,26.39
