Year,District_id,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
2009.0,635.0,24.92,15.52,60.02,9.27,14.08,12.45,1.51,0.85,0.78,0.8,2.77,5.2,5.16,13.8,5.69,3.41,1.95,20.88,14.22,2.37,6.66,2.7,14.12,9.74
2010.0,635.0,34.67,25.63,3.92,44.59,23.47,20.67,1.76,0.83,0.81,0.95,1.66,1.69,3.28,3.39,7.93,3.86,10.37,2.12,3.86,5.84,5.31,1.45,6.97,15.36
2011.0,635.0,32.72,46.45,89.84,52.07,25.88,10.41,1.29,0.86,0.78,0.8,1.28,1.49,2.5,2.98,10.21,13.28,2.26,2.82,9.81,8.78,2.72,6.43,8.86,33.59
2012.0,635.0,18.02,23.88,31.36,37.29,66.17,10.86,1.39,0.84,0.78,0.8,1.14,1.24,3.84,3.28,4.8,3.36,1.95,4.3,12.69,16.94,1.8,2.46,4.9,4.45
2013.0,635.0,43.8,8.7,21.28,24.16,63.96,31.42,3.09,4.02,0.79,0.8,3.51,2.41,3.15,3.79,21.54,14.83,2.91,7.25,3.02,11.74,2.79,1.38,24.53,19.62
2014.0,635.0,11.82,23.88,29.39,15.87,5.25,11.94,3.25,1.14,1.53,0.84,1.06,1.26,5.86,8.17,5.53,3.58,10.93,13.64,7.58,16.78,9.2,6.49,7.28,11.41
2015.0,635.0,8.56,35.09,11.29,5.4,16.01,13.18,1.93,1.15,0.87,0.8,1.02,1.27,3.5,4.04,9.41,11.55,30.05,17.87,12.56,2.09,3.78,2.58,9.65,9.7
2016.0,635.0,32.79,67.05,73.55,17.85,7.38,17.5,2.16,1.85,0.87,0.83,1.02,1.47,3.97,3.28,3.43,3.29,20.69,15.91,9.96,5.21,7.29,1.85,7.21,13.64
2017.0,635.0,43.47,35.34,32.08,24.83,4.48,11.59,2.08,1.25,0.83,0.82,1.11,1.82,4.86,11.35,5.83,2.58,5.05,3.54,5.19,8.6,3.55,6.33,28.38,40.83
2018.0,635.0,17.17,37.79,13.83,15.75,19.22,7.73,1.3,0.83,1.19,1.02,2.41,3.95,2.49,2.81,5.75,5.02,6.12,6.72,6.75,2.92,7.6,1.34,19.07,40.8
2019.0,635.0,13.95,42.01,8.83,12.53,7.17,6.59,1.69,1.09,0.85,1.4,1.4,1.29,3.57,12.0,12.31,9.78,9.38,14.12,20.73,10.94,6.95,10.91,5.81,21.04
2020.0,635.0,27.02,39.94,31.69,17.11,9.71,19.64,9.9,1.59,4.01,3.52,5.18,1.64,18.69,6.75,5.58,10.69,20.09,50.13,8.1,21.68,16.45,1.65,10.83,35.68
2021.0,635.0,25.82,55.15,25.67,54.99,58.77,14.77,1.33,0.89,1.41,0.97,2.41,2.93,6.72,6.06,2.59,2.26,5.04,17.53,6.29,9.47,10.19,4.29,11.41,8.41
2022.0,635.0,27.05,46.04,15.62,8.04,14.25,26.5,3.75,1.64,0.8,0.79,1.74,1.29,24.33,8.52,,,,,,,,,,
1983.0,609.0,23.68,59.1,102.34,84.28,8.25,14.41,3.34,3.04,4.38,4.27,12.75,7.33,10.46,25.81,26.74,4.01,23.95,8.23,8.76,9.19,30.92,14.13,16.25,9.65
1984.0,609.0,99.23,38.22,102.51,150.03,60.58,13.08,7.61,5.22,1.8,1.66,2.65,2.93,4.95,4.79,19.36,10.29,14.63,22.05,8.02,11.71,2.96,4.27,10.76,45.73
1985.0,609.0,105.56,45.02,54.04,139.25,51.29,22.33,2.31,1.81,1.88,2.27,5.46,7.39,6.22,5.99,3.44,2.57,1.9,11.58,8.93,7.43,5.55,6.14,24.34,13.55
1986.0,609.0,30.19,169.49,67.99,21.76,23.95,24.15,6.99,4.57,1.97,1.77,7.56,12.12,3.88,4.71,6.2,8.26,27.18,5.62,8.29,15.39,5.82,9.74,15.81,33.75
1987.0,609.0,80.34,79.19,130.49,60.08,25.99,29.92,4.41,2.22,2.45,4.15,5.31,5.82,11.54,10.66,11.07,24.39,12.43,25.6,9.33,4.09,20.58,24.32,18.59,16.16
1988.0,609.0,45.64,60.13,40.94,44.67,9.94,14.89,7.57,10.07,1.67,1.61,3.17,7.2,21.93,7.04,3.88,26.09,38.48,6.0,10.21,4.96,2.98,4.17,24.2,22.04
1989.0,609.0,103.86,130.68,76.18,61.72,41.91,56.79,3.23,1.91,1.98,2.05,6.4,29.99,10.71,20.01,4.69,3.64,12.72,19.07,3.38,5.55,4.8,6.28,18.27,7.01
1990.0,609.0,49.42,136.38,28.83,81.67,16.41,37.69,2.74,2.01,3.05,2.66,4.06,5.52,6.5,7.61,56.86,15.61,5.2,39.91,6.57,9.81,4.93,6.55,9.15,19.58
1991.0,609.0,98.34,51.71,155.02,48.2,81.7,78.52,2.56,1.89,2.21,2.24,7.32,14.13,4.01,8.78,20.2,8.71,10.09,16.45,16.12,19.47,7.15,11.25,37.7,12.13
1992.0,609.0,49.22,44.67,33.37,80.15,23.04,38.5,3.22,2.32,1.99,1.9,5.34,7.2,11.04,48.55,24.46,20.41,18.88,27.5,3.43,16.93,10.14,11.24,13.59,13.18
