time,t2m_cel,trigger
2008-04-23,30.6,0
2008-04-24,30.25,0
2008-04-25,30.07,0
2008-04-26,29.5325,0
2008-04-27,29.0725,0
2008-04-28,31.075,0
2008-04-29,33.0,0
2008-04-30,31.825,0
2008-05-01,32.017500000000005,0
2008-05-02,33.1075,0
2008-05-03,33.855,0
2008-05-04,35.2625,0
2008-05-05,34.43,0
2008-05-06,32.697500000000005,0
2008-05-07,31.8,0
2008-05-08,33.175,0
2008-05-09,31.0,0
2008-05-10,30.375,0
2008-05-11,32.900000000000006,0
2008-05-12,34.35,0
2008-05-13,33.675000000000004,0
2008-05-14,34.849999999999994,0
2008-05-15,34.825,0
2008-05-16,35.025,0
2008-05-17,35.224999999999994,0
2008-05-18,36.025,0
2008-05-19,36.25,0
2008-05-20,34.8,0
2008-05-21,34.3,0
2008-05-22,34.9,0
2008-05-23,35.325,0
2008-05-24,33.225,0
2008-05-25,33.625,0
2008-05-26,33.050000000000004,0
2008-05-27,31.950000000000003,0
2008-05-28,32.35,0
2008-05-29,34.275,0
2008-05-30,34.825,0
2008-05-31,36.6,0
2008-06-01,35.65,0
2008-06-02,35.625,0
2008-06-03,36.075,0
2008-06-04,37.675,0
2008-06-05,38.275,0
2008-06-06,37.975,0
2008-06-07,38.5,0
2008-06-08,38.025000000000006,0
2008-06-09,37.525000000000006,0
2008-06-10,37.525,0
2008-06-11,38.325,0
2008-06-12,37.925,0
2008-06-13,38.15,0
2008-06-14,38.7,0
2008-06-15,34.3,0
2008-06-16,33.65,0
2008-06-17,36.7,0
2008-06-18,36.2,0
2008-06-19,34.849999999999994,0
2008-06-20,35.175,0
2008-06-21,35.475,0
2008-06-22,36.125,0
2008-06-23,37.975,0
2008-06-24,38.675,0
2008-06-25,38.05,0
2008-06-26,39.725,0
2008-06-27,39.325,0
2008-06-28,37.125,0
2008-06-29,34.55,0
2008-06-30,34.825,0
2008-07-01,36.45,0
2008-07-02,37.95,0
2008-07-03,40.425,0
2008-07-04,39.6,0
2008-07-05,39.75,0
2008-07-06,35.74999999999999,0
2008-07-07,35.95,0
2008-07-08,36.875,0
2008-07-09,33.875,0
2008-07-10,32.900000000000006,0
2008-07-11,28.725,0
2008-07-12,29.025,0
2008-07-13,32.275,0
2008-07-14,32.925,0
2008-07-15,35.375,0
2008-07-16,36.1,0
2008-07-17,37.35,0
2008-07-18,34.8,0
2008-07-19,35.95,0
2008-07-20,30.975,0
2008-07-21,33.35,0
2008-07-22,35.4,0
2008-07-23,36.825,0
2008-07-24,37.35,0
2008-07-25,38.7,0
2008-07-26,37.4,0
2008-07-27,36.125,0
2008-07-28,36.85,0
2008-07-29,36.35,0
2008-07-30,36.05,0
2008-07-31,31.52500000000001,0
2009-04-01,24.675,0
2009-04-02,25.925,0
2009-04-03,24.925000000000004,0
2009-04-04,25.45,0
2009-04-05,25.1,0
2009-04-06,22.4,0
2009-04-07,23.6,0
2009-04-08,21.65,0
2009-04-09,21.825,0
2009-04-10,23.7,0
2009-04-11,25.925,0
2009-04-12,28.575000000000003,0
2009-04-13,28.55,0
2009-04-14,29.825000000000003,0
2009-04-15,27.475,0
2009-04-16,27.1,0
2009-04-17,27.375,0
2009-04-18,29.025,0
