event_ref,year,loss
R14_2017R1_Sim_00243841,8234,5.78478575
R14_2017R1_Sim_00243865,8234,12.83153497
R14_2017R1_Sim_00243871,8235,510.65425573999977
R14_2017R1_Sim_00243895,8236,387.33576132999997
R14_2017R1_Sim_00243913,8236,595.84562403
R14_2017R1_Sim_00243946,8237,504.53401076
R14_2017R1_Sim_00243955,8237,26.225771549999997
R14_2017R1_Sim_00244001,8238,5023.594591330001
R14_2017R1_Sim_00244021,8238,2.00860321
R14_2017R1_Sim_00244074,8239,286.19125365000014
R14_2017R1_Sim_00244089,8240,10407.517877729997
R14_2017R1_Sim_00244103,8240,2.00860321
R14_2017R1_Sim_00244113,8240,2038.2080354900022
R14_2017R1_Sim_00244133,8241,9.7805916
R14_2017R1_Sim_00244137,8241,1661.6122217700006
R14_2017R1_Sim_00244183,8242,13.03285026
R14_2017R1_Sim_00244202,8243,2.44984984
R14_2017R1_Sim_00244226,8243,241.16556263000004
R14_2017R1_Sim_00244237,8244,535.22079762
R14_2017R1_Sim_00244245,8244,48.93166794
R14_2017R1_Sim_00244309,8245,13.03285026
R14_2017R1_Sim_00244311,8245,1.04798496
R14_2017R1_Sim_00244402,8250,47.93978274
R14_2017R1_Sim_00244404,8251,41.74786664
R14_2017R1_Sim_00244446,8253,926.0226048099996
R14_2017R1_Sim_00244500,8254,13.03285026
R14_2017R1_Sim_00244539,8256,113495.25647527994
R14_2017R1_Sim_00244566,8257,82828.41890481005
R14_2017R1_Sim_00244582,8257,13.03285026
R14_2017R1_Sim_00244587,8258,888.3629796299997
R14_2017R1_Sim_00244592,8258,810.0825344500001
R14_2017R1_Sim_00244675,8261,153.68617449
R14_2017R1_Sim_00244770,8264,41.55500471000001
R14_2017R1_Sim_00244799,8264,1919.3597838900007
R14_2017R1_Sim_00244883,8267,748.6884850100001
R14_2017R1_Sim_00244961,8271,43.86206185
R14_2017R1_Sim_00245001,8274,451.01226921
R14_2017R1_Sim_00245050,8276,2543.81398672
R14_2017R1_Sim_00245158,8278,117.5168165
R14_2017R1_Sim_00245164,8278,13.03285026
R14_2017R1_Sim_00245214,8280,90113.03109514005
R14_2017R1_Sim_00245244,8281,84449.95817598008
R14_2017R1_Sim_00245267,8282,799.1999552099995
R14_2017R1_Sim_00245319,8284,41.55500471000001
R14_2017R1_Sim_00245350,8284,5.0066026400000005
R14_2017R1_Sim_00245358,8285,1044.26812421
R14_2017R1_Sim_00245393,8286,8023.885503289997
R14_2017R1_Sim_00245422,8286,21.27594291
R14_2017R1_Sim_00245439,8287,2.00860321
R14_2017R1_Sim_00245445,8287,509.64457221000004
R14_2017R1_Sim_00245551,8289,115.76704967
R14_2017R1_Sim_00245557,8289,13.03285026
R14_2017R1_Sim_00245603,8291,95348.00637720001
R14_2017R1_Sim_00245633,8292,87907.72164692006
R14_2017R1_Sim_00245657,8293,824.6497586899994
R14_2017R1_Sim_00245731,8295,588.55335165
R14_2017R1_Sim_00245741,8296,817.9641467799996
R14_2017R1_Sim_00245790,8297,1856.1334080899996
R14_2017R1_Sim_00245852,8298,2529.9241613500008
R14_2017R1_Sim_00245869,8298,2.00860321
R14_2017R1_Sim_00245870,8298,3135.6009019899993
R14_2017R1_Sim_00245935,8300,7109.51972331
R14_2017R1_Sim_00245962,8300,6.38876235
R14_2017R1_Sim_00246004,8302,107941.50668842993
R14_2017R1_Sim_00246034,8303,86559.12976623006
R14_2017R1_Sim_00246062,8304,652.8408078099998
R14_2017R1_Sim_00246117,8306,41.55500471000001
R14_2017R1_Sim_00246141,8306,8216.297954919997
R14_2017R1_Sim_00246151,8307,301.56468116
R14_2017R1_Sim_00246247,8310,12.83153497
R14_2017R1_Sim_00246268,8311,357.04680224999987
R14_2017R1_Sim_00246295,8312,85720.48838727006
R14_2017R1_Sim_00246319,8313,2145.3336288099995
R14_2017R1_Sim_00246325,8313,89.14124501
R14_2017R1_Sim_00246373,8315,6.9486381999999995
R14_2017R1_Sim_00246381,8315,63787.244356030074
R14_2017R1_Sim_00246404,8315,40.15044427
R14_2017R1_Sim_00246414,8316,231.30628203
R14_2017R1_Sim_00246465,8317,11.06437254
R14_2017R1_Sim_00246482,8317,7.77198839
R14_2017R1_Sim_00246484,8317,24.91321574
R14_2017R1_Sim_00246579,8323,85514.26040749007
R14_2017R1_Sim_00246599,8324,578.80665448
R14_2017R1_Sim_00246603,8324,381.51859403000003
R14_2017R1_Sim_00246610,8324,1895.6313753000009
R14_2017R1_Sim_00246664,8326,20.22188258
R14_2017R1_Sim_00246675,8327,315.1525602
R14_2017R1_Sim_00246747,8328,12.83153497
R14_2017R1_Sim_00246754,8329,528.9068114599999
R14_2017R1_Sim_00246868,8334,65.58191848000001
R14_2017R1_Sim_00246880,8335,225.37034021000002
R14_2017R1_Sim_00246943,8336,6.38876235
R14_2017R1_Sim_00246947,8337,421.8094441599998
R14_2017R1_Sim_00246984,8338,7.2038958
R14_2017R1_Sim_00247031,8341,70.30831683
R14_2017R1_Sim_00247069,8343,2.44984984
R14_2017R1_Sim_00247152,8347,1.3184154
R14_2017R1_Sim_00247177,8347,1.68246841
R14_2017R1_Sim_00247187,8348,528.77602347
R14_2017R1_Sim_00247253,8349,21.27594291
R14_2017R1_Sim_00247258,8350,759.9567210500003
R14_2017R1_Sim_00247286,8351,17.225514999999998
R14_2017R1_Sim_00247331,8354,92.52830159000001
R14_2017R1_Sim_00247332,8355,3.72731066
R14_2017R1_Sim_00247428,8359,3913.8685981
R14_2017R1_Sim_00247454,8359,2.00860321
R14_2017R1_Sim_00247455,8359,856.5847132000002
R14_2017R1_Sim_00247506,8360,563.4928633899998
R14_2017R1_Sim_00247516,8361,7827.152966369998
R14_2017R1_Sim_00247536,8361,2.00860321
R14_2017R1_Sim_00247545,8361,40.05742119
R14_2017R1_Sim_00247567,8362,2.00860321
R14_2017R1_Sim_00247571,8362,817.0389339400001
R14_2017R1_Sim_00247682,8364,9.69187809
R14_2017R1_Sim_00247689,8364,13.03285026
R14_2017R1_Sim_00247732,8366,93460.38025698003
R14_2017R1_Sim_00247787,8368,16.81286479
R14_2017R1_Sim_00247817,8368,227.23227798
R14_2017R1_Sim_00247829,8369,521.27022894
R14_2017R1_Sim_00247836,8369,7.319610710000001
R14_2017R1_Sim_00247906,8371,422.8554427299998
R14_2017R1_Sim_00247937,8372,5.30992639
R14_2017R1_Sim_00247988,8375,45.90591943
R14_2017R1_Sim_00247989,8376,182.47685336999996
R14_2017R1_Sim_00248026,8378,498.4008226299997
R14_2017R1_Sim_00248072,8380,863.4606165899997
R14_2017R1_Sim_00248100,8381,728.8272166100003
R14_2017R1_Sim_00248126,8382,85085.23447712006
R14_2017R1_Sim_00248150,8383,1211.8845794099993
R14_2017R1_Sim_00248198,8385,2.44984984
R14_2017R1_Sim_00248234,8386,48.681934350000006
R14_2017R1_Sim_00248301,8387,13.03285026
R14_2017R1_Sim_00248314,8388,623.9626217899997
R14_2017R1_Sim_00248380,8392,86.02577867
R14_2017R1_Sim_00248415,8393,422.5938370299999
R14_2017R1_Sim_00248417,8393,147.24929179999998
R14_2017R1_Sim_00248451,8394,7.77198839
R14_2017R1_Sim_00248466,8395,5.88882732
R14_2017R1_Sim_00248495,8395,917.8357759700001
R14_2017R1_Sim_00248508,8396,66.19566046
R14_2017R1_Sim_00248577,8398,584.9065038899996
R14_2017R1_Sim_00248653,8402,41.55500471000001
R14_2017R1_Sim_00248682,8403,1999.6729203700006
R14_2017R1_Sim_00248695,8404,529.85845324
R14_2017R1_Sim_00248843,8410,43.86206185
R14_2017R1_Sim_00248844,8411,578.61015847
R14_2017R1_Sim_00248933,8414,162.40273666000002
R14_2017R1_Sim_00248939,8415,827.3358747000003
R14_2017R1_Sim_00248982,8417,2768.8580493
R14_2017R1_Sim_00248986,8417,803.1553780000002
R14_2017R1_Sim_00249038,8419,4.52985561
R14_2017R1_Sim_00249060,8419,37.66040659
R14_2017R1_Sim_00249071,8420,1425.7319033899998
R14_2017R1_Sim_00249134,8421,21.27594291
R14_2017R1_Sim_00249165,8423,1.04798496
R14_2017R1_Sim_00249218,8426,41.55500471000001
R14_2017R1_Sim_00249219,8427,41.74786664
R14_2017R1_Sim_00249243,8428,184.57228278999997
R14_2017R1_Sim_00249264,8428,169.34045493
R14_2017R1_Sim_00249301,8429,1064.00363315
R14_2017R1_Sim_00249358,8430,2368.169927150001
R14_2017R1_Sim_00249374,8430,2.00860321
R14_2017R1_Sim_00249375,8430,1168.6533534000002
R14_2017R1_Sim_00249405,8431,552.43967873
R14_2017R1_Sim_00249436,8432,7413.93382656
R14_2017R1_Sim_00249448,8432,2.00860321
R14_2017R1_Sim_00249458,8432,37.65263555999999
R14_2017R1_Sim_00249475,8433,2.00860321
R14_2017R1_Sim_00249477,8433,840.7885653500002
R14_2017R1_Sim_00249485,8433,82.06171227
R14_2017R1_Sim_00249582,8435,783.8675623000003
R14_2017R1_Sim_00249612,8436,76725.89124853004
R14_2017R1_Sim_00249613,8436,180.88156569
R14_2017R1_Sim_00249634,8436,13.03285026
R14_2017R1_Sim_00249641,8437,1359.6293843999997
R14_2017R1_Sim_00249643,8437,231.72083891000003
R14_2017R1_Sim_00249676,8438,7.77198839
R14_2017R1_Sim_00249719,8439,55.11859108000001
R14_2017R1_Sim_00249730,8440,754.89567051
R14_2017R1_Sim_00249803,8441,7.77198839
R14_2017R1_Sim_00249808,8442,609.8310007799997
R14_2017R1_Sim_00249862,8445,895.20647536
R14_2017R1_Sim_00249901,8447,43146.30232660999
R14_2017R1_Sim_00249918,8447,13.03285026
R14_2017R1_Sim_00249925,8448,2514.3614280499996
R14_2017R1_Sim_00249960,8449,7.77198839
R14_2017R1_Sim_00249981,8450,39.56709182
R14_2017R1_Sim_00250009,8450,46.964125160000016
R14_2017R1_Sim_00250026,8451,26.90241264
R14_2017R1_Sim_00250088,8453,573.9299267299998
R14_2017R1_Sim_00250147,8457,32.90943372
R14_2017R1_Sim_00250165,8457,7.77198839
R14_2017R1_Sim_00250170,8458,1043.2676601399996
R14_2017R1_Sim_00250176,8458,576.9227201000001
R14_2017R1_Sim_00250223,8460,16.81286479
R14_2017R1_Sim_00250247,8460,581.56364833
R14_2017R1_Sim_00250257,8461,730.44905684
R14_2017R1_Sim_00250330,8462,13.03285026
R14_2017R1_Sim_00250337,8463,581.1341497699998
R14_2017R1_Sim_00250412,8467,143.48051155000002
R14_2017R1_Sim_00250450,8469,109285.52990981993
R14_2017R1_Sim_00250483,8470,85470.32024185007
R14_2017R1_Sim_00250504,8470,13.03285026
R14_2017R1_Sim_00250510,8471,2208.32784559
R14_2017R1_Sim_00250580,8473,500.80144176999994
R14_2017R1_Sim_00250592,8474,64.43380975000001
R14_2017R1_Sim_00250661,8475,21.27594291
R14_2017R1_Sim_00250668,8476,498.4008226299997
R14_2017R1_Sim_00250751,8478,7065.520273529999
R14_2017R1_Sim_00250764,8479,793.8322020600001
R14_2017R1_Sim_00250844,8481,583.8742154599996
R14_2017R1_Sim_00250920,8485,41.55500471000001
R14_2017R1_Sim_00250921,8486,315.15310477
R14_2017R1_Sim_00250968,8488,258.8862061700001
R14_2017R1_Sim_00251017,8490,13.42323458
R14_2017R1_Sim_00251051,8491,1721.3092076799994
R14_2017R1_Sim_00251062,8492,7641.119428999998
R14_2017R1_Sim_00251078,8492,2.00860321
R14_2017R1_Sim_00251087,8492,24.91321574
R14_2017R1_Sim_00251110,8493,9.7805916
R14_2017R1_Sim_00251228,8495,9.69187809
R14_2017R1_Sim_00251236,8495,13.03285026
R14_2017R1_Sim_00251276,8497,99853.80485553002
R14_2017R1_Sim_00251305,8498,87265.50290182007
R14_2017R1_Sim_00251328,8499,2106.1693581699997
R14_2017R1_Sim_00251354,8500,337.41585731999993
R14_2017R1_Sim_00251370,8500,197.03052591999997
R14_2017R1_Sim_00251402,8501,5165.895391879999
R14_2017R1_Sim_00251458,8502,4835.573952059999
R14_2017R1_Sim_00251480,8502,2.00860321
R14_2017R1_Sim_00251481,8502,1445.7916203300006
R14_2017R1_Sim_00251542,8504,4702.89342157
R14_2017R1_Sim_00251556,8504,2.00860321
R14_2017R1_Sim_00251565,8504,420.00323661000004
R14_2017R1_Sim_00251581,8505,2.00860321
R14_2017R1_Sim_00251584,8505,66.07845245
R14_2017R1_Sim_00251672,8507,295.48693383
R14_2017R1_Sim_00251703,8508,84077.98587366007
R14_2017R1_Sim_00251724,8508,7.77198839
R14_2017R1_Sim_00251729,8509,822.8822133399996
R14_2017R1_Sim_00251734,8509,31.73934471
R14_2017R1_Sim_00251802,8512,749.81924353
R14_2017R1_Sim_00251872,8513,7.77198839
R14_2017R1_Sim_00251879,8514,573.9299267299998
R14_2017R1_Sim_00251941,8518,870.2211847099996
R14_2017R1_Sim_00251944,8518,836.0742609600003
R14_2017R1_Sim_00251977,8519,7.77198839
R14_2017R1_Sim_00252019,8520,20.22188258
R14_2017R1_Sim_00252032,8521,1436.20780238
R14_2017R1_Sim_00252097,8522,13.03285026
R14_2017R1_Sim_00252104,8523,796.5487048400003
R14_2017R1_Sim_00252125,8524,12.83153497
R14_2017R1_Sim_00252173,8527,74.01684796999999
R14_2017R1_Sim_00252209,8529,7.614970210000001
R14_2017R1_Sim_00252217,8529,13.03285026
R14_2017R1_Sim_00252262,8531,97511.19064104003
R14_2017R1_Sim_00252292,8532,70114.90081481005
R14_2017R1_Sim_00252318,8533,1023.4553396799996
R14_2017R1_Sim_00252322,8533,803.1553780000002
R14_2017R1_Sim_00252368,8535,113.33310973000002
R14_2017R1_Sim_00252394,8535,21.48502433
R14_2017R1_Sim_00252407,8536,531.06702598
R14_2017R1_Sim_00252477,8537,24.91321574
R14_2017R1_Sim_00252485,8538,23918.289128600023
R14_2017R1_Sim_00252509,8538,55.57525514
R14_2017R1_Sim_00252528,8539,2.00860321
R14_2017R1_Sim_00252530,8539,9.74871253
R14_2017R1_Sim_00252641,8541,6.5681771100000015
R14_2017R1_Sim_00252647,8541,7.77198839
R14_2017R1_Sim_00252696,8543,90162.55752433006
R14_2017R1_Sim_00252723,8544,85042.58173191008
R14_2017R1_Sim_00252741,8544,13.03285026
R14_2017R1_Sim_00252748,8545,888.5678281499995
R14_2017R1_Sim_00252753,8545,73.70534085
R14_2017R1_Sim_00252777,8546,13.03285026
R14_2017R1_Sim_00252791,8546,117.5168165
R14_2017R1_Sim_00252840,8548,92647.58786274004
R14_2017R1_Sim_00252871,8549,78410.22143966
R14_2017R1_Sim_00252897,8550,3282.40941512
R14_2017R1_Sim_00252903,8550,495.35623527000007
R14_2017R1_Sim_00252948,8552,41.55500471000001
R14_2017R1_Sim_00252968,8552,2101.3593278000003
R14_2017R1_Sim_00252982,8553,1415.5592010799996
R14_2017R1_Sim_00253042,8554,13.03285026
R14_2017R1_Sim_00253050,8555,631.51537143
R14_2017R1_Sim_00253105,8557,85289.66274851006
R14_2017R1_Sim_00253129,8558,1107.6062859199992
R14_2017R1_Sim_00253131,8558,891.8905029600002
R14_2017R1_Sim_00253177,8560,2.44984984
R14_2017R1_Sim_00253206,8560,2697.0250447700005
R14_2017R1_Sim_00253217,8561,63.93613409
R14_2017R1_Sim_00253268,8562,5.78478575
R14_2017R1_Sim_00253287,8562,5.30992639
R14_2017R1_Sim_00253293,8563,625.2009595499999
R14_2017R1_Sim_00253364,8567,323.92640126
R14_2017R1_Sim_00253383,8567,688.0712216099996
R14_2017R1_Sim_00253414,8568,747.4659752800001
R14_2017R1_Sim_00253470,8569,864.2515273800002
R14_2017R1_Sim_00253489,8569,2.00860321
R14_2017R1_Sim_00253490,8569,2680.0853571200005
R14_2017R1_Sim_00253549,8571,9800.800434029998
R14_2017R1_Sim_00253562,8571,2.00860321
R14_2017R1_Sim_00253568,8571,24.91321574
R14_2017R1_Sim_00253584,8572,2.00860321
R14_2017R1_Sim_00253697,8574,233.79951131999997
R14_2017R1_Sim_00253716,8574,933.4590234700001
R14_2017R1_Sim_00253749,8575,1234.8990322000002
R14_2017R1_Sim_00253807,8576,7916.465803689998
R14_2017R1_Sim_00253827,8576,2.00860321
R14_2017R1_Sim_00253828,8576,958.3126404100003
R14_2017R1_Sim_00253887,8578,9543.020377069997
R14_2017R1_Sim_00253898,8578,2.00860321
R14_2017R1_Sim_00253908,8578,80.77539096
R14_2017R1_Sim_00253924,8579,2.00860321
R14_2017R1_Sim_00253930,8579,7.641649
R14_2017R1_Sim_00253984,8580,1.10791898
R14_2017R1_Sim_00254039,8581,2.00860321
R14_2017R1_Sim_00254043,8581,923.6535480800002
R14_2017R1_Sim_00254159,8583,9.69187809
R14_2017R1_Sim_00254164,8583,13.03285026
R14_2017R1_Sim_00254217,8585,96269.41649189002
R14_2017R1_Sim_00254244,8586,63395.565508690066
R14_2017R1_Sim_00254262,8586,7.77198839
R14_2017R1_Sim_00254268,8587,846.6161371299995
R14_2017R1_Sim_00254273,8587,125.69385327
R14_2017R1_Sim_00254347,8589,485.10240577
R14_2017R1_Sim_00254443,8591,7.614970210000001
R14_2017R1_Sim_00254449,8591,13.03285026
R14_2017R1_Sim_00254496,8593,92150.04916515003
R14_2017R1_Sim_00254519,8594,72498.20582803007
R14_2017R1_Sim_00254542,8595,2870.30660211
R14_2017R1_Sim_00254546,8595,49.1353141
R14_2017R1_Sim_00254616,8597,2318.1191940500003
R14_2017R1_Sim_00254628,8598,5141.45577782
R14_2017R1_Sim_00254665,8599,4588.80002038
R14_2017R1_Sim_00254694,8599,17.225514999999998
R14_2017R1_Sim_00254714,8600,2.00860321
R14_2017R1_Sim_00254719,8600,1321.4979230800006
R14_2017R1_Sim_00254830,8602,24.78534103
R14_2017R1_Sim_00254837,8602,13.03285026
R14_2017R1_Sim_00254887,8604,89062.28334538006
R14_2017R1_Sim_00254919,8605,81605.37935178007
R14_2017R1_Sim_00254941,8606,1074.1533665599995
R14_2017R1_Sim_00254945,8606,81.3477745
R14_2017R1_Sim_00254973,8607,7.77198839
R14_2017R1_Sim_00254991,8608,15.767370110000002
R14_2017R1_Sim_00255018,8608,46.964125160000016
R14_2017R1_Sim_00255032,8609,351.07277559
R14_2017R1_Sim_00255103,8611,748.6884850100001
R14_2017R1_Sim_00255171,8615,113.47721243000001
R14_2017R1_Sim_00255172,8616,566.9351997599999
R14_2017R1_Sim_00255268,8620,2038.0439066199997
R14_2017R1_Sim_00255311,8622,38.88861203
R14_2017R1_Sim_00255337,8623,2972.3609152999998
R14_2017R1_Sim_00255416,8625,724.4288762900001
R14_2017R1_Sim_00255429,8626,308.80707692
R14_2017R1_Sim_00255508,8628,576.2739498399998
R14_2017R1_Sim_00255582,8632,41.55500471000001
R14_2017R1_Sim_00255638,8634,53.59672380000001
R14_2017R1_Sim_00255648,8635,403.91226752000006
R14_2017R1_Sim_00255708,8636,7.77198839
R14_2017R1_Sim_00255710,8636,21.27594291
R14_2017R1_Sim_00255716,8637,609.8310007799997
R14_2017R1_Sim_00255738,8638,1.04798496
R14_2017R1_Sim_00255782,8641,51.270524130000005
R14_2017R1_Sim_00255783,8642,315.15310477
R14_2017R1_Sim_00255871,8645,19.00055528
R14_2017R1_Sim_00255879,8645,13.03285026
R14_2017R1_Sim_00255927,8647,89927.40269399004
R14_2017R1_Sim_00255958,8648,71794.44739704007
R14_2017R1_Sim_00255973,8648,13.03285026
R14_2017R1_Sim_00255984,8649,829.5810566899997
R14_2017R1_Sim_00255986,8649,75.33637200999999
R14_2017R1_Sim_00256017,8650,13.03285026
R14_2017R1_Sim_00256044,8651,54632.17321688002
R14_2017R1_Sim_00256064,8651,1863.98433593
R14_2017R1_Sim_00256074,8652,1129.19037028
R14_2017R1_Sim_00256119,8653,84.67602349
R14_2017R1_Sim_00256143,8653,1.04798496
R14_2017R1_Sim_00256150,8654,759.9567210500003
R14_2017R1_Sim_00256192,8655,19.00055528
R14_2017R1_Sim_00256199,8655,13.03285026
R14_2017R1_Sim_00256247,8657,97535.63849077001
R14_2017R1_Sim_00256278,8658,68523.66191094006
R14_2017R1_Sim_00256296,8658,13.03285026
R14_2017R1_Sim_00256301,8659,866.4019262599996
R14_2017R1_Sim_00256306,8659,210.28286447000002
R14_2017R1_Sim_00256357,8661,4.52985561
R14_2017R1_Sim_00256364,8661,1864.0792247200002
R14_2017R1_Sim_00256384,8661,1461.6193499400003
R14_2017R1_Sim_00256396,8662,4518.907840199999
R14_2017R1_Sim_00256465,8663,7.77198839
R14_2017R1_Sim_00256472,8664,528.9068114599999
R14_2017R1_Sim_00256501,8665,2153.73428919
R14_2017R1_Sim_00256507,8665,822.5249422900001
R14_2017R1_Sim_00256552,8667,2.44984984
R14_2017R1_Sim_00256580,8667,65.58191848000001
R14_2017R1_Sim_00256595,8668,652.4137725500001
R14_2017R1_Sim_00256679,8670,525.31429313
R14_2017R1_Sim_00256749,8674,100.04047073000001
R14_2017R1_Sim_00256753,8675,52.49976684000001
R14_2017R1_Sim_00256779,8676,6.9486381999999995
R14_2017R1_Sim_00256803,8676,46.964125160000016
R14_2017R1_Sim_00256815,8677,112.85351659
R14_2017R1_Sim_00256875,8678,13.03285026
R14_2017R1_Sim_00256881,8679,658.9995415099997
R14_2017R1_Sim_00256958,8683,45.085640180000006
R14_2017R1_Sim_00256961,8684,14.00235843
R14_2017R1_Sim_00257059,8688,1112.2678536100007
R14_2017R1_Sim_00257091,8689,840.3404102099994
R14_2017R1_Sim_00257098,8689,810.0825344500001
R14_2017R1_Sim_00257176,8691,1502.7458196900004
R14_2017R1_Sim_00257187,8692,46.06732307
R14_2017R1_Sim_00257261,8694,730.19479179
R14_2017R1_Sim_00257286,8695,1.04798496
R14_2017R1_Sim_00257291,8695,9.66598617
R14_2017R1_Sim_00257331,8698,45.085640180000006
R14_2017R1_Sim_00257334,8699,951.0210336299998
R14_2017R1_Sim_00257376,8701,322.00725039999986
R14_2017R1_Sim_00257424,8703,2120.9063363800005
R14_2017R1_Sim_00257460,8704,1224.7633190399997
R14_2017R1_Sim_00257473,8705,12.83153497
R14_2017R1_Sim_00257479,8705,87579.41933183005
R14_2017R1_Sim_00257502,8706,16.81286479
R14_2017R1_Sim_00257525,8706,1769.2882338800002
R14_2017R1_Sim_00257540,8707,2749.5999992700004
R14_2017R1_Sim_00257549,8707,4.35477364
R14_2017R1_Sim_00257624,8709,562.0102232399998
R14_2017R1_Sim_00257658,8710,10.87400412
R14_2017R1_Sim_00257748,8716,291.0817126000001
R14_2017R1_Sim_00257805,8718,1016.1434390099997
R14_2017R1_Sim_00257922,8721,195.85295223999998
R14_2017R1_Sim_00257935,8721,736.5498557199996
R14_2017R1_Sim_00257971,8722,746.7963042000001
R14_2017R1_Sim_00258030,8723,3953.81065643
R14_2017R1_Sim_00258046,8723,2.00860321
R14_2017R1_Sim_00258047,8723,1129.6586880300003
R14_2017R1_Sim_00258079,8724,72.17528985000001
R14_2017R1_Sim_00258097,8724,573.9299267299998
R14_2017R1_Sim_00258103,8724,58.762729760000006
R14_2017R1_Sim_00258106,8725,188.39565956
R14_2017R1_Sim_00258111,8725,515.9946770199999
R14_2017R1_Sim_00258133,8726,2796.3329494299996
R14_2017R1_Sim_00258139,8726,69.27843451
R14_2017R1_Sim_00258208,8728,1603.96681762
R14_2017R1_Sim_00258219,8729,528.85674855
R14_2017R1_Sim_00258287,8730,13.03285026
R14_2017R1_Sim_00258298,8731,258.53849729000007
R14_2017R1_Sim_00258332,8732,8.41902279
R14_2017R1_Sim_00258374,8735,61.68557774000001
R14_2017R1_Sim_00258400,8737,4.52985561
R14_2017R1_Sim_00258424,8737,65.58191848000001
R14_2017R1_Sim_00258436,8738,6547.464688639998
R14_2017R1_Sim_00258500,8739,7.77198839
R14_2017R1_Sim_00258511,8740,495.4464249499997
R14_2017R1_Sim_00258541,8741,5.30992639
R14_2017R1_Sim_00258590,8744,41.55500471000001
R14_2017R1_Sim_00258632,8747,719.47222719
R14_2017R1_Sim_00258685,8749,1953.2232534399996
R14_2017R1_Sim_00258711,8750,586.2300496199998
R14_2017R1_Sim_00258735,8751,71096.04892651008
R14_2017R1_Sim_00258758,8752,918.1918247799996
R14_2017R1_Sim_00258761,8752,81.3477745
R14_2017R1_Sim_00258830,8754,1700.42090655
R14_2017R1_Sim_00258841,8755,231.73486588000003
R14_2017R1_Sim_00258916,8757,762.2698811100003
R14_2017R1_Sim_00259023,8762,17209.030194690014
R14_2017R1_Sim_00259045,8762,1153.1218941900008
R14_2017R1_Sim_00259061,8763,2.00860321
R14_2017R1_Sim_00259064,8763,635.6856138200002
R14_2017R1_Sim_00259179,8765,100.51919139
R14_2017R1_Sim_00259185,8765,13.03285026
R14_2017R1_Sim_00259230,8767,91794.43245781005
R14_2017R1_Sim_00259255,8768,72086.19633576006
R14_2017R1_Sim_00259256,8768,93.87399233000001
R14_2017R1_Sim_00259278,8768,13.03285026
R14_2017R1_Sim_00259284,8769,801.6701966299995
R14_2017R1_Sim_00259333,8771,6.9486381999999995
R14_2017R1_Sim_00259363,8771,1909.7124657700006
R14_2017R1_Sim_00259372,8772,1223.5668432599998
R14_2017R1_Sim_00259433,8773,7.77198839
R14_2017R1_Sim_00259442,8774,373.5241314
R14_2017R1_Sim_00259470,8775,1.04798496
R14_2017R1_Sim_00259523,8778,49.16336107
R14_2017R1_Sim_00259525,8779,782.9936485299997
R14_2017R1_Sim_00259566,8781,12771.90488331
R14_2017R1_Sim_00259584,8781,2.00860321
R14_2017R1_Sim_00259595,8781,40.05742119
R14_2017R1_Sim_00259614,8782,2.00860321
R14_2017R1_Sim_00259675,8783,39.56709182
R14_2017R1_Sim_00259737,8784,184.64617993000002
R14_2017R1_Sim_00259741,8784,13.03285026
R14_2017R1_Sim_00259792,8786,94697.02107634004
R14_2017R1_Sim_00259818,8787,79930.84162622005
R14_2017R1_Sim_00259840,8788,1104.4407238899994
R14_2017R1_Sim_00259845,8788,845.8006233200002
R14_2017R1_Sim_00259875,8789,343.58757217000004
R14_2017R1_Sim_00259877,8789,23.80284263
R14_2017R1_Sim_00259934,8790,5538.9489396499985
R14_2017R1_Sim_00259956,8790,2.00860321
R14_2017R1_Sim_00259957,8790,4437.8704695999995
R14_2017R1_Sim_00260013,8791,502.2733486799997
R14_2017R1_Sim_00260022,8792,7360.331610909998
R14_2017R1_Sim_00260037,8792,2.00860321
R14_2017R1_Sim_00260045,8792,24.91321574
R14_2017R1_Sim_00260064,8793,2.00860321
R14_2017R1_Sim_00260068,8793,1055.5342212500004
R14_2017R1_Sim_00260172,8795,116.26659453
R14_2017R1_Sim_00260178,8795,7.77198839
R14_2017R1_Sim_00260215,8796,336.7493314400002
R14_2017R1_Sim_00260223,8796,15.610847960000001
R14_2017R1_Sim_00260270,8797,1196.6443490400004
R14_2017R1_Sim_00260287,8797,2.00860321
R14_2017R1_Sim_00260288,8797,4884.53606737
R14_2017R1_Sim_00260350,8799,3085.6404545200007
R14_2017R1_Sim_00260362,8799,1.00856125
R14_2017R1_Sim_00260371,8799,30.24037419
R14_2017R1_Sim_00260391,8800,2.00860321
R14_2017R1_Sim_00260508,8802,26.5944599
R14_2017R1_Sim_00260515,8802,13.03285026
R14_2017R1_Sim_00260536,8803,2781.5523249099997
R14_2017R1_Sim_00260544,8803,91.98337782
R14_2017R1_Sim_00260618,8805,20.22188258
R14_2017R1_Sim_00260630,8806,4940.097520869999
R14_2017R1_Sim_00260638,8806,31.69766116
R14_2017R1_Sim_00260694,8807,13.03285026
R14_2017R1_Sim_00260702,8808,517.62512719
R14_2017R1_Sim_00260771,8812,41.55500471000001
R14_2017R1_Sim_00260815,8815,66481.59463263008
R14_2017R1_Sim_00260842,8816,467.28591492
R14_2017R1_Sim_00260844,8816,237.20087564
R14_2017R1_Sim_00260917,8818,46.964125160000016
R14_2017R1_Sim_00260928,8819,51.59621978
R14_2017R1_Sim_00260982,8820,7.77198839
